"county","state","pop.density","pop","pop.change","age6574","age75","crime","college","income","farm","democrat","republican","Perot","white","black","turnout"
"Pope","AR",59,45883,23.1000003814697,6.90000009536743,5.5,3465,14.6999998092651,26287,2.09999990463256,43.099998474121,45.099998474121,11.1000003814697,96.1706924438476,2.46060633659362,38.9294509887695
"Prairie","AR",14,9518,-8.80000019073486,9.39999961853027,7.19999980926513,1635,7.19999980926513,21658,9.19999980926513,59.7999992370605,29.2000007629394,11,85.8373641967773,13.5952930450439,41.5633544921875
"Pulaski","AR",458,349660,3.79999995231628,6.59999990463256,4.90000009536743,12015,23.5,32638,0.100000001490116,58,34.9000015258789,6.40000009536743,72.2284469604492,26.3684730529785,39.1686210632324
"Randolph","AR",26,16558,0.699999988079071,9.5,7.69999980926513,1359,7.90000009536743,19986,3.20000004768371,62.099998474121,28,9.19999980926513,98.57470703125,0.881748974323272,38.1326255798339
"St. Francis","AR",45,28497,-8.5,7.40000009536743,6,7140,8.5,18376,2.5,61.599998474121,30.8999996185302,7.19999980926513,51.66157913208,47.4471015930175,37.3197174072265
"Saline","AR",93,64183,26.2000007629394,6.69999980926513,4.40000009536743,3531,11.8999996185302,31855,0.699999988079071,49.4000015258789,39.4000015258789,10.6999998092651,96.9337692260742,2.10024452209472,39.9809913635253
"Scott","AR",12,10205,7.09999990463256,8.80000019073486,8,1632,5.90000009536743,20195,9.60000038146972,48.7999992370605,37.2000007629394,13.3999996185302,98.3341522216796,0.00979911815375089,44.7035751342773
"Searcy","AR",11,7841,-14.5,10.8999996185302,8.89999961853027,581,7.5,16855,8.10000038146972,42.099998474121,44.5,12.6000003814697,98.8394317626953,0.0255069509148597,50.8098449707031
"Sebastian","AR",189,99590,6.5,7.80000019073486,6.19999980926513,7193,14.6000003814697,29066,0.899999976158142,41.7999992370605,42.4000015258789,15.1999998092651,89.084243774414,5.68932628631591,39.8222694396972
"Sevier","AR",25,13637,1.39999997615814,8.80000019073486,7.59999990463256,3627,7.19999980926513,23287,4.5,51,31.7999992370605,12.8000001907348,88.5898666381836,5.77106380462646,36.7456169128418
"Sharp","AR",25,14109,1.79999995231628,15.5,11.6000003814697,1152,8.69999980926513,19851,4.40000009536743,52.2999992370605,34.5,12.8000001907348,98.5753784179687,0.467786520719528,51.0029067993164
"Stone","AR",17,9775,12.5,10.1000003814697,7.30000019073486,639,9.39999961853027,18825,9.10000038146972,52,33.2000007629394,13.8000001907348,99.0997467041015,0.0818414315581321,51.5498733520507
"Union","AR",45,46719,-4.30000019073486,9,7.59999990463256,4478,12.6999998092651,26007,0.899999976158142,47.2999992370605,39.2999992370605,10.3000001907348,69.3807678222656,30.0969619750976,39.7696876525878
"Van Buren","AR",20,14008,6.59999990463256,15.1000003814697,8.69999980926513,2144,10.5,20776,5.5,51.9000015258789,35.5,12.1000003814697,98.8363800048828,0.292689889669418,52.548542022705
"Washington","AR",126,113409,19.6000003814697,6.30000019073486,4.90000009536743,5350,20,28270,3.90000009536743,46,42.4000015258789,11.1000003814697,95.8856887817382,1.47783684730529,42.2188720703125
"White","AR",55,54676,11.6000003814697,8.10000038146972,6.59999990463256,3567,10.8999996185302,23562,3.09999990463256,48.7000007629394,39.599998474121,11,96.0366516113281,3.11471223831176,39.4377784729003
"Woodruff","AR",16,9520,-18,9.30000019073486,8.30000019073486,770,7.5,18149,2.29999995231628,74.0999984741211,19.2999992370605,6.5,68.2983169555664,31.4180679321289,36.7121849060058
"Yell","AR",19,17759,5.90000009536743,9.30000019073486,7.19999980926513,2551,7.40000009536743,22803,6.09999990463256,54.5,32.7999992370605,12.3000001907348,96.6946334838867,2.08908152580261,43.0373344421386
"Alameda","CA",1773,1279182,18.2999992370605,6.19999980926513,4.40000009536743,8220,28.7999992370605,45037,0,63,20.6000003814697,15.3999996185302,59.5548553466796,17.921531677246,41.4440650939941
"Alpine","CA",2,1113,4.19999980926513,4.30000019073486,3.20000004768371,7130,24,29276,0,34.099998474121,35.2000007629394,29.5,72.4168930053711,0.539083540439605,56.6936225891113
"Amador","CA",54,30039,65,10.8999996185302,6.69999980926513,2588,14,35062,1.39999997615814,34.2000007629394,35.5,29.5,89.5302810668945,5.59938764572143,51.3798713684082
"Butte","CA",115,182120,31,10.1000003814697,7.19999980926513,4808,19.5,28314,1.5,38.2000007629394,37.2000007629394,23.7999992370605,90.7094192504882,1.29639792442321,46.6802101135253
"Calaveras","CA",35,31998,70.8000030517578,11.6000003814697,6.09999990463256,3313,14.3999996185302,32211,1.29999995231628,35.2000007629394,35.2999992370605,28.5,95.6591033935546,0.57503592967987,53.1001930236816
"Colusa","CA",15,16275,31.6000003814697,7.80000019073486,5.09999990463256,4184,11.1000003814697,28230,7.69999980926513,31.8999996185302,45.9000015258789,21.3999996185302,76.4485397338867,0.589861750602722,34.6236572265625
"Contra Costa","CA",1167,803732,28.1000003814697,6.59999990463256,4.30000019073486,6246,31.6000003814697,51651,0.100000001490116,50.9000015258789,29.5,18.8999996185302,76.0207366943359,9.27883911132812,47.6306762695312
"Del Norte","CA",29,23460,58.5,8,4.90000009536743,4009,10,26992,0.699999988079071,38.9000015258789,33,27.5,86.1466293334961,3.65728902816772,39.8678588867187
"El Dorado","CA",81,125995,61,7.69999980926513,4.09999990463256,4006,20.7999992370605,39823,0.899999976158142,32.4000015258789,39.9000015258789,27,94.5418472290039,0.480971455574035,51.4996643066406
"Fresno","CA",118,667490,37.099998474121,6.09999990463256,4.30000019073486,9100,16.8999996185302,29970,2.79999995231628,42.2000007629394,40.7000007629394,16.6000003814697,63.34761428833,5.00726604461669,32.8335990905761
"Glenn","CA",19,24798,19.5,8,6,3417,9.39999961853027,27216,10.1000003814697,30.2000007629394,43.2000007629394,25.7999992370605,85.3939819335937,0.552463889122009,35.5512542724609
"Humboldt","CA",34,119118,12.3999996185302,7.19999980926513,5.09999990463256,4718,20,30357,0.800000011920929,48.099998474121,30.5,20.6000003814697,90.5664978027343,0.805923521518707,50.3878517150878
"Imperial","CA",31,109303,40,6.5,3.70000004768371,7208,9.69999980926513,25147,0.899999976158142,43.9000015258789,38.5,16.7999992370605,67.3494796752929,2.39883637428283,23.1631336212158
"Inyo","CA",2,18281,2.70000004768371,10.6999998092651,7.80000019073486,3735,13.5,30460,0.800000011920929,31.7999992370605,43.599998474121,23.6000003814697,86.3027191162109,0.432142674922943,46.2994384765625
"Kern","CA",72,543477,45.7999992370605,5.90000009536743,3.79999995231628,6561,13.3000001907348,31714,0.600000023841857,33.7999992370605,45.099998474121,20.6000003814697,69.6402969360351,5.54411697387695,32.9844703674316
"Kings","CA",77,101469,45.599998474121,4.59999990463256,3.09999990463256,4295,9,27614,2.59999990463256,38.9000015258789,41.599998474121,19.1000003814697,64.2225723266601,8.12366294860839,25.2796421051025
"Lake","CA",43,50631,47.9000015258789,13.8999996185302,8.69999980926513,5241,10.6999998092651,26563,1.60000002384185,45.4000015258789,28.7999992370605,25,91.8133163452148,1.84274458885192,45.8474044799804
"Lassen","CA",6,27598,29.7000007629394,6.5,3.79999995231628,2158,11.6999998092651,31803,3.5,32.7000007629394,37,29,87.7418670654296,6.22871208190918,37.5461997985839
"Los Angeles","CA",2230,8863164,21.1000003814697,5.69999980926513,4,7614,22.2999992370605,39035,0,52.5,29,17.7000007629394,56.8093185424804,11.2033805847168,31.065689086914
"Madera","CA",46,88090,56.9000015258789,7.5,4.80000019073486,4791,11.6999998092651,30246,4.40000009536743,35.9000015258789,43.2000007629394,20.3999996185302,71.936653137207,2.83119535446167,34.3342018127441
"Marin","CA",450,230096,5,7.30000019073486,5,4028,44,59157,0.300000011920929,58.2999992370605,23.2999992370605,17.6000003814697,88.7142791748046,3.55156111717224,56.805419921875
"Mariposa","CA",11,14302,38.099998474121,11.1999998092651,6.30000019073486,3418,16.7999992370605,29468,1.79999995231628,36.5,36,26.7000007629394,92.4416198730468,0.853027522563934,57.942943572998
"Mendocino","CA",23,80345,22.3999996185302,8,5.5,3163,17.7999992370605,31276,2.59999990463256,50.2000007629394,21.7999992370605,26.7000007629394,89.6459045410156,0.631028711795806,45.4763832092285
"Merced","CA",98,178403,40.5,5.69999980926513,3.5,4715,12,28269,5,40.9000015258789,36.5,22.1000003814697,67.4203872680664,4.77738618850708,27.6250953674316
"Modoc","CA",2,9678,14,10.3000001907348,6.59999990463256,2338,11.1999998092651,27407,7.09999990463256,32.2000007629394,39,27.3999996185302,90.9588775634765,0.805951654911041,47.7887992858886
"Mono","CA",3,9956,16.1000003814697,4.09999990463256,2.09999990463256,5225,21.8999996185302,35932,0.800000011920929,34.2000007629394,36.099998474121,28.7000007629394,92.6978683471679,0.431900352239608,43.7424659729003
"Monterey","CA",111,355660,26.7999992370605,5.80000019073486,4,4922,21.5,36223,1,47,31.2000007629394,21,63.8272514343261,6.42439413070678,32.8091430664062
"Napa","CA",150,110765,14.1000003814697,9,7.5,4472,22.2999992370605,42789,1.79999995231628,45.2999992370605,29.2999992370605,24.6000003814697,88.8990173339843,1.08698594570159,48.2598304748535
"Nevada","CA",87,78510,61.099998474121,11.5,6.59999990463256,3494,22.1000003814697,36942,0.699999988079071,34.9000015258789,39.2000007629394,25,97.2755050659179,0.229270160198211,56.2998352050781
"Orange","CA",3146,2410556,28.6000003814697,5.40000009536743,3.79999995231628,5873,27.7999992370605,51167,0,31.6000003814697,43.9000015258789,23.8999996185302,78.5956878662109,1.77058732509613,40.3454208374023
"Placer","CA",133,172796,59.599998474121,7.19999980926513,4.80000019073486,5048,22.7000007629394,42805,1,33.7000007629394,41.9000015258789,23.7999992370605,93.7220764160156,0.597814738750457,52.8750648498535
"Plumas","CA",8,19739,19.3999996185302,11,5.90000009536743,4878,15.1000003814697,29967,0.5,37.599998474121,36.2000007629394,25.6000003814697,94.1790390014648,0.770049154758453,50.4027557373046
"Riverside","CA",179,1170413,94.3000030517578,7.90000009536743,5.30000019073486,7993,14.6000003814697,37694,0.400000005960464,38.599998474121,37.099998474121,23.7999992370605,76.4488296508789,5.4332103729248,36.7626647949218
"Sacramento","CA",1132,1041219,39.599998474121,6.5,4.09999990463256,7932,23,37841,0.300000011920929,43.599998474121,35.4000015258789,20.2000007629394,75.1355895996093,9.32839298248291,43.5558700561523
"San Benito","CA",28,36697,53.5,6,3.90000009536743,4132,14.3999996185302,39637,4.59999990463256,42,32.2999992370605,25,69.8067932128906,0.555903732776641,34.7140083312988
"San Bernardino","CA",76,1418380,71.4000015258789,5.30000019073486,3.5,6491,14.8999996185302,36977,0.100000001490116,38.7000007629394,37.2000007629394,23,72.9936981201171,8.10318851470947,33.4233436584472
"San Diego","CA",619,2498016,39.7000007629394,6.5,4.40000009536743,6816,25.2999992370605,39798,0.300000011920929,37.2000007629394,35.7000007629394,26.2999992370605,74.949722290039,6.37730121612548,39.4971847534179
"San Francisco","CA",15609,723959,7.40000009536743,7.90000009536743,6.59999990463256,9639,35,40561,0,72.4000015258789,17.7999992370605,9,53.5642204284668,10.917607307434,44.506248474121
"San Joaquin","CA",360,480628,45.099998474121,6.5,4.59999990463256,8393,13.1999998092651,34701,2.20000004768371,41.2999992370605,37.7999992370605,20.2000007629394,73.4807357788086,5.63720798492431,32.085105895996
"San Luis Obispo","CA",67,217162,41.9000015258789,8.39999961853027,5.69999980926513,3655,22.8999996185302,37086,1.29999995231628,38.4000015258789,34.7999992370605,26.1000003814697,89.1587829589843,2.63720178604126,48.1755561828613
"San Mateo","CA",1477,649623,13,7.30000019073486,5,4595,31.2999992370605,53430,0,54,27.2000007629394,18.2999992370605,71.8701477050781,5.4313039779663,42.5643806457519
"Santa Barbara","CA",137,369608,25.7000007629394,6.90000009536743,5.40000009536743,4854,26.6000003814697,41289,0.600000023841857,42.5,35.2999992370605,21.6000003814697,77.2334442138671,2.81433296203613,44.0347595214843
"Santa Clara","CA",1184,1497577,18,5.30000019073486,3.40000009536743,5037,32.599998474121,53670,0.100000001490116,49.2000007629394,28.3999996185302,21.3999996185302,68.9240036010742,3.75346302986145,40.2019386291503
"Santa Cruz","CA",518,229734,22.7999992370605,6.09999990463256,5.19999980926513,5845,29.7000007629394,43130,0.400000005960464,58.099998474121,21.8999996185302,19,83.9444732666015,1.14567279815673,49.6191253662109
"Shasta","CA",42,147036,36.2999992370605,8.60000038146972,5.5,4888,13.6999998092651,30332,0.899999976158142,31.6000003814697,41.2000007629394,26.2999992370605,93.8389205932617,0.735194087028503,46.4913368225097
"Sierra","CA",3,3318,6.19999980926513,10.1999998092651,7.19999980926513,3395,15.8999996185302,29911,1.5,34.7999992370605,36.9000015258789,27.7000007629394,95.6901779174804,0.18083181977272,56.5099449157714
"Siskiyou","CA",7,43531,11.5,9.89999961853027,6.59999990463256,3682,14.1999998092651,26073,3.70000004768371,39.9000015258789,32.2000007629394,26.8999996185302,92.1297454833984,1.58737456798553,47.5040779113769
"Solano","CA",437,340421,53.9000015258789,5.19999980926513,3,6261,18.7000007629394,42392,0.600000023841857,48.7000007629394,29.3999996185302,21.1000003814697,66.7679138183593,13.4653854370117,38.8081245422363
"Sonoma","CA",254,388222,33.7999992370605,7.5,5.90000009536743,4682,24.5,41961,1.70000004768371,52.7999992370605,24.1000003814697,22.2000007629394,90.5796203613281,1.42882168292999,50.9221534729003
"Stanislaus","CA",264,370522,48.599998474121,6.30000019073486,4.5,6732,13,32923,3.29999995231628,40.9000015258789,36.9000015258789,21.6000003814697,80.2421951293945,1.74078726768493,34.5472068786621
"Sutter","CA",115,64415,33,7,4.80000019073486,4885,15.3999996185302,31842,4.5,30.5,50.099998474121,18.8999996185302,76.878059387207,1.61608326435089,40.1459274291992
"Tehama","CA",18,49625,33.5,10,6.80000019073486,5038,10.1999998092651,25946,5,35.7999992370605,35.4000015258789,28,91.8750610351562,0.51586902141571,42.2750625610351
"Trinity","CA",4,13063,11.6999998092651,9.80000019073486,5.19999980926513,3877,12.8999996185302,25009,0.699999988079071,32.599998474121,31.2999992370605,34.7000007629394,92.8806533813476,0.405726104974746,46.1532554626464
"Tulare","CA",69,311921,34.7000007629394,6.19999980926513,4.59999990463256,6121,11.8000001907348,26697,3.79999995231628,35.2000007629394,45.7000007629394,18.6000003814697,65.6688690185546,1.48050308227539,28.3895606994628
"Tuolumne","CA",23,48456,49.599998474121,10.6000003814697,5.90000009536743,3364,14.6999998092651,31464,0.200000002980232,38.099998474121,35.2999992370605,26,90.374771118164,3.20084190368652,49.8968124389648
"Ventura","CA",372,669016,29.7000007629394,5.5,3.90000009536743,4427,23,50091,0.600000023841857,37,35.5,26.7999992370605,79.0961685180664,2.33611750602722,40.0060691833496
"Yolo","CA",143,141092,27.7000007629394,5.59999990463256,4,7394,30.2999992370605,36866,1.89999997615814,53.2999992370605,28.1000003814697,17.7000007629394,75.9171295166015,2.24817848205566,44.2519760131835
"Yuba","CA",97,58228,22.3999996185302,6.5,4,5996,9.5,24364,2.20000004768371,34.2000007629394,43.4000015258789,21.5,78.2115097045898,4.18527173995971,29.0152511596679
"Adams","CO",236,265038,14.5,4.90000009536743,2.70000004768371,7129,13,34618,0.400000005960464,44,29.8999996185302,25.6000003814697,86.7075653076171,3.33272957801818,38.8914031982421
"Alamosa","CO",19,13617,17.3999996185302,4.90000009536743,4.40000009536743,5158,24.1000003814697,23114,4.30000019073486,41.7999992370605,34,23.6000003814697,82.389663696289,0.506719529628753,33.9061470031738
"Arapahoe","CO",524,391511,43.5,4.80000019073486,2.59999990463256,6874,35.2000007629394,44874,0.100000001490116,36.2000007629394,39.2999992370605,24.1000003814697,89.2220153808593,5.9459376335144,46.9808006286621
"Archuleta","CO",4,5345,58.599998474121,8.19999980926513,3.40000009536743,2829,19.7000007629394,27359,3.79999995231628,29.1000003814697,44.099998474121,26.2999992370605,87.2591171264648,0.130963519215583,52.6847534179687
"Baca","CO",2,4556,-18.2999992370605,11.6000003814697,9,1500,13.6000003814697,23054,11.1000003814697,27.7000007629394,47.2999992370605,24.7000007629394,94.8200149536132,0.021949078887701,57.5504837036132
"Bent","CO",3,5048,-16.1000003814697,10.8000001907348,8,1140,14.6000003814697,22325,13.6999998092651,43.599998474121,33.599998474121,22.3999996185302,90.8874816894531,0.653724253177642,44.7107772827148
"Boulder","CO",321,225339,25.6000003814697,4.30000019073486,3.29999995231628,6115,42.099998474121,43782,0.800000011920929,50.9000015258789,26.5,21.8999996185302,93.2772369384765,0.8693568110466,56.2579040527343
"Chaffee","CO",13,12684,-2.20000004768371,9.69999980926513,6.80000019073486,3531,15.1999998092651,25439,1,36.4000015258789,38.5,24.7000007629394,95.3957748413086,1.59255754947662,49.5269622802734
"Cheyenne","CO",1,2397,13.3000001907348,7.80000019073486,7.90000009536743,1954,11.8999996185302,30053,17.8999996185302,24.7999992370605,50.7000007629394,24.1000003814697,98.3729629516601,0,50.5632057189941
"Clear Creek","CO",20,7619,9.89999961853027,4.59999990463256,2.59999990463256,5815,31.2000007629394,41111,0.300000011920929,39.099998474121,30.3999996185302,29.2999992370605,97.7031097412109,0.262501627206802,58.5378646850585
